sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_003840,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,3840,6656,0.9999847412109375,0.011718928816662852,768,65535
jrc_tmf_2020_2023_congo_roc_01_stable_005120_006912,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,6912,5120,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_peru_01_005888_001024,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,1024,5888,0.9590911865234375,0.01896428287327977,1192,62855
jrc_tmf_2020_2023_congo_cameroon_01_000000_005376,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,5376,0,0.9973602294921875,0.005630096537796613,368,65363
jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_004096,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,4096,2816,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_bolivia_01_000768_000512,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,512,768,0.96832275390625,0.011109360226914592,705,63460
jrc_tmf_2020_2023_congo_gabon_02_stable_000512_005632,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,5632,512,0.9705352783203125,0.007405078217121296,471,63605
jrc_tmf_2020_2023_se_asia_borneo_02_stable_006144_001792,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,1792,6144,0.9999847412109375,0.0,0,65535
jrc_tmf_2020_2023_congo_cameroon_01_004608_001536,negative,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,1536,4608,1.0,0.0,0,65536
jrc_tmf_2020_2023_se_asia_papua_01_stable_002816_002560,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,2560,2816,0.9558258056640625,0.0027777334333743075,174,62641
jrc_tmf_2020_2023_congo_roc_01_stable_001536_004608,positive,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,4608,1536,0.9355316162109375,0.002674887051263232,164,61311
jrc_tmf_2020_2023_amazon_bolivia_01_000000_006656,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,6656,0,0.9273529052734375,0.002221308103661045,135,60775
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004608,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,4608,7168,0.9142303466796875,0.01635650504881916,980,59915
jrc_tmf_2020_2023_amazon_colombia_02_stable_004864_004608,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,4608,4864,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_cameroon_01_004864_002304,negative,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,2304,4864,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_01_006144_003072,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,3072,6144,0.8291473388671875,0.003054896115129097,166,54339
jrc_tmf_2020_2023_amazon_colombia_02_stable_002816_001792,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,1792,2816,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_01_004608_002304,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,2304,4608,0.9848785400390625,0.005422573398404214,350,64545
jrc_tmf_2020_2023_congo_roc_01_stable_002048_006912,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,6912,2048,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_peru_01_005376_001536,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,1536,5376,0.99908447265625,0.002077096951554768,136,65476
jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_003328,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,3328,3840,0.8689117431640625,0.050434629906049695,2872,56945
jrc_tmf_2020_2023_se_asia_papua_01_stable_002304_004864,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,4864,2304,0.997344970703125,0.002019522046449007,132,65362
jrc_tmf_2020_2023_amazon_peru_01_004352_000256,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,256,4352,0.9500579833984375,0.03753433018004272,2337,62263
jrc_tmf_2020_2023_congo_cameroon_01_003072_003072,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,3072,3072,0.97967529296875,0.00869104728677341,558,64204
jrc_tmf_2020_2023_congo_drc_02_stable_000768_004864,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,4864,768,0.979766845703125,0.010995172091574522,706,64210
jrc_tmf_2020_2023_congo_drc_02_stable_003072_000768,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,768,3072,0.9870147705078125,0.018226791373579656,1179,64685
jrc_tmf_2020_2023_se_asia_borneo_02_stable_004608_003328,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,3328,4608,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_01_005888_003840,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,3840,5888,0.9503021240234375,0.012652740088954543,788,62279
jrc_tmf_2020_2023_congo_drc_02_stable_003584_006144,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,6144,3584,0.847991943359375,0.015078993774067009,838,55574
jrc_tmf_2020_2023_amazon_peru_01_000000_005888,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,5888,0,0.9762115478515625,0.010581927880331994,677,63977
jrc_tmf_2020_2023_amazon_colombia_02_stable_006656_000256,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,256,6656,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_colombia_01_006912_002560,positive,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,2560,6912,0.936798095703125,0.002883017884483826,177,61394
jrc_tmf_2020_2023_amazon_bolivia_01_001024_005376,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,5376,1024,0.92816162109375,0.05194975997895706,3160,60828
jrc_tmf_2020_2023_amazon_brazil_01_003584_003840,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,3840,3584,0.936309814453125,0.00853948697891203,524,61362
jrc_tmf_2020_2023_amazon_peru_02_stable_005376_006656,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,6656,5376,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_cameroon_01_005632_003584,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,3584,5632,0.9946746826171875,0.007286728949023579,475,65187
jrc_tmf_2020_2023_congo_drc_01_001792_003840,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,3840,1792,0.983184814453125,0.01212092994381848,781,64434
jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_003328,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,3328,1536,0.97247314453125,0.02104123517228394,1341,63732
jrc_tmf_2020_2023_amazon_peru_01_005632_003840,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,3840,5632,0.96405029296875,0.008673630895853117,548,63180
jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006400,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6400,4608,0.9588470458984375,0.12293321026750903,7725,62839
jrc_tmf_2020_2023_congo_gabon_01_004608_002560,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,2560,4608,0.9999237060546875,0.009491690955425677,622,65531
jrc_tmf_2020_2023_congo_drc_01_005376_005632,negative,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,5632,5376,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_peru_01_006400_005632,negative,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,5632,6400,0.9999542236328125,0.0,0,65533
jrc_tmf_2020_2023_amazon_bolivia_01_006656_001280,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,1280,6656,0.8498992919921875,0.0021544372430384747,120,55699
jrc_tmf_2020_2023_congo_gabon_02_stable_007168_005120,negative,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,5120,7168,0.9999237060546875,0.0,0,65531
jrc_tmf_2020_2023_congo_gabon_01_006400_000256,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,256,6400,0.85418701171875,0.0026973919256877456,151,55980
jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_006656,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6656,3840,0.99273681640625,0.3835229019366738,24952,65060
jrc_tmf_2020_2023_amazon_brazil_02_stable_004096_004096,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,4096,4096,0.8863067626953125,0.011620900404579495,675,58085
jrc_tmf_2020_2023_amazon_peru_01_001536_005376,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,5376,1536,0.8606109619140625,0.024910905835002925,1405,56401
jrc_tmf_2020_2023_congo_drc_02_stable_001536_004096,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,4096,1536,0.9799957275390625,0.02860256909303231,1837,64225
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_005120_002304,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,2304,5120,0.984893798828125,0.010906950082111982,704,64546
jrc_tmf_2020_2023_congo_gabon_01_006912_003584,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,3584,6912,0.996307373046875,0.004717125616442552,308,65294
jrc_tmf_2020_2023_se_asia_borneo_01_005120_000768,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,768,5120,0.989593505859375,0.004440743824590619,288,64854
jrc_tmf_2020_2023_se_asia_papua_01_stable_006400_005376,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,5376,6400,0.8515167236328125,0.013851805393781919,773,55805
jrc_tmf_2020_2023_amazon_colombia_02_stable_003840_000768,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,768,3840,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_guyana_01_stable_000768_002816,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_guyana_01_stable.tif,2816,768,0.994476318359375,0.005845889465124129,381,65174
jrc_tmf_2020_2023_amazon_brazil_02_stable_006656_002816,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,2816,6656,0.99908447265625,0.05099578471501008,3339,65476
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002048_003584,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,3584,2048,0.986419677734375,0.0022429848714537637,145,64646
jrc_tmf_2020_2023_congo_drc_01_007168_005632,negative,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,5632,7168,0.999664306640625,0.0,0,65514
jrc_tmf_2020_2023_congo_gabon_02_stable_004352_003840,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,3840,4352,0.978179931640625,0.008704333447727202,558,64106
jrc_tmf_2020_2023_congo_cameroon_01_005376_003584,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,3584,5376,0.997528076171875,0.0040077094869519995,262,65374
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_002048,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,2048,4608,0.972198486328125,0.009950717267790439,634,63714
jrc_tmf_2020_2023_congo_gabon_02_stable_000768_003072,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,3072,768,0.991302490234375,0.0026321460456238646,171,64966
jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_000768,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,768,3072,0.99029541015625,0.00423728813559322,275,64900
jrc_tmf_2020_2023_amazon_brazil_01_004608_003584,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,3584,4608,0.9711456298828125,0.006206300573493597,395,63645
jrc_tmf_2020_2023_se_asia_borneo_01_006656_002560,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,2560,6656,0.84442138671875,0.05668594145283701,3137,55340
jrc_tmf_2020_2023_congo_roc_01_stable_002560_004864,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,4864,2560,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_bolivia_01_001024_000256,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,256,1024,0.9850616455078125,0.00873646544913797,564,64557
jrc_tmf_2020_2023_congo_gabon_01_003328_002560,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,2560,3328,0.9994964599609375,0.0023510373570676153,154,65503
jrc_tmf_2020_2023_amazon_peru_01_002048_002048,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,2048,2048,0.9778900146484375,0.020362944122833022,1305,64087
jrc_tmf_2020_2023_congo_roc_01_stable_000000_005376,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,5376,0,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_cameroon_01_005632_005120,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,5120,5632,0.999969482421875,0.002380443739127781,156,65534
jrc_tmf_2020_2023_amazon_colombia_01_006656_003584,negative,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,3584,6656,1.0,0.0,0,65536
jrc_tmf_2020_2023_se_asia_papua_01_stable_005376_006144,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,6144,5376,0.9970550537109375,0.011615628299894404,759,65343
jrc_tmf_2020_2023_congo_drc_01_000512_001280,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,1280,512,0.995208740234375,0.004507681457177026,294,65222
jrc_tmf_2020_2023_se_asia_borneo_01_000256_006144,negative,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,6144,256,0.9946746826171875,0.0,0,65187
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_002560,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,2560,6400,0.9999542236328125,0.004364213449712359,286,65533
jrc_tmf_2020_2023_congo_gabon_02_stable_004096_000000,negative,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,0,4096,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_006656,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6656,6400,0.8089599609375,0.037177455862381165,1971,53016
jrc_tmf_2020_2023_congo_drc_02_stable_001024_005376,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,5376,1024,0.8137359619140625,0.019295317744566744,1029,53329
jrc_tmf_2020_2023_se_asia_borneo_01_000768_004096,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,4096,768,0.9996337890625,0.003617657833679326,237,65512
jrc_tmf_2020_2023_amazon_colombia_01_004352_005376,positive,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,5376,4352,0.9668731689453125,0.008348457350272231,529,63365
jrc_tmf_2020_2023_amazon_brazil_02_stable_003072_006912,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6912,3072,0.9563446044921875,0.15886717191862784,9957,62675
jrc_tmf_2020_2023_amazon_brazil_01_000000_003072,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,3072,0,0.965057373046875,0.004948929576574013,313,63246
